date,product,category,sales,price,stock,day_of_week,month,week_of_year,is_weekend,lag_7,rolling_mean_7
2022-07-11,Soap,Personal Care,75,121.1649040191786,396,0,7,28,0,70.0,79.71428571428571
2022-07-12,Bread,Bakery,59,66.3079465675248,419,1,7,28,0,81.0,68.42857142857143
2022-07-12,Eggs,Dairy,74,37.41874813710457,230,1,7,28,0,51.0,70.14285714285714
2022-07-12,Milk,Dairy,68,111.13545643077634,289,1,7,28,0,62.0,71.42857142857143
2022-07-12,Rice,Grocery,73,16.037912027891643,385,1,7,28,0,75.0,71.57142857142857
2022-07-12,Shampoo,Personal Care,51,126.6543582017942,448,1,7,28,0,77.0,75.28571428571429
2022-07-12,Soap,Personal Care,70,109.48143219207606,477,1,7,28,0,65.0,80.42857142857143
2022-07-13,Bread,Bakery,66,180.2179944266053,407,2,7,28,0,56.0,69.85714285714286
2022-07-13,Eggs,Dairy,68,168.57228099310169,277,2,7,28,0,56.0,71.85714285714286
2022-07-13,Milk,Dairy,58,166.4749230562456,408,2,7,28,0,67.0,70.14285714285714
2022-07-13,Rice,Grocery,61,19.83931885923521,289,2,7,28,0,67.0,70.71428571428571
2022-07-13,Shampoo,Personal Care,61,163.59709038980128,482,2,7,28,0,79.0,72.71428571428571
2022-07-13,Soap,Personal Care,57,117.4807527067911,213,2,7,28,0,64.0,79.42857142857143
2022-07-14,Bread,Bakery,72,139.0478387282222,257,3,7,28,0,63.0,71.14285714285714
2022-07-14,Eggs,Dairy,84,57.45671086483876,258,3,7,28,0,59.0,75.42857142857143
2022-07-14,Milk,Dairy,68,62.39390684384344,362,3,7,28,0,65.0,70.57142857142857
2022-07-14,Rice,Grocery,57,16.205221549054215,204,3,7,28,0,46.0,72.28571428571429
2022-07-14,Shampoo,Personal Care,66,23.00558598754319,243,3,7,28,0,56.0,74.14285714285714
2022-07-14,Soap,Personal Care,74,73.10085882854366,448,3,7,28,0,71.0,79.85714285714286
2022-07-15,Bread,Bakery,53,24.59257917974009,299,4,7,28,0,49.0,71.71428571428571
2022-07-15,Eggs,Dairy,56,192.82967485573977,487,4,7,28,0,60.0,74.85714285714286
2022-07-15,Milk,Dairy,76,126.43120875193698,438,4,7,28,0,55.0,73.57142857142857
2022-07-15,Rice,Grocery,57,18.88931054463601,344,4,7,28,0,51.0,73.14285714285714
2022-07-15,Shampoo,Personal Care,57,23.320546531838826,438,4,7,28,0,76.0,71.42857142857143
2022-07-15,Soap,Personal Care,55,111.01559451525176,327,4,7,28,0,69.0,77.85714285714286
2022-07-16,Bread,Bakery,88,89.64474642140306,483,5,7,28,1,90.0,71.42857142857143
2022-07-16,Eggs,Dairy,91,148.982408343592,400,5,7,28,1,89.0,75.14285714285714
2022-07-16,Milk,Dairy,80,39.79441401019308,419,5,7,28,1,81.0,73.42857142857143
2022-07-16,Rice,Grocery,113,144.92180560408306,458,5,7,28,1,111.0,73.42857142857143
2022-07-16,Shampoo,Personal Care,117,70.15148438264372,485,5,7,28,1,107.0,72.85714285714286
2022-07-16,Soap,Personal Care,120,168.93471321742638,270,5,7,28,1,120.0,77.85714285714286
2022-07-17,Bread,Bakery,104,148.9843281681964,370,6,7,28,1,113.0,70.14285714285714
2022-07-17,Eggs,Dairy,78,57.722160834196245,345,6,7,28,1,97.0,72.42857142857143
2022-07-17,Milk,Dairy,84,110.94586348667708,396,6,7,28,1,95.0,71.85714285714286
2022-07-17,Rice,Grocery,96,11.53122963500276,321,6,7,28,1,90.0,74.28571428571429
2022-07-17,Shampoo,Personal Care,98,50.88885114930663,305,6,7,28,1,95.0,73.28571428571429
2022-07-17,Soap,Personal Care,91,114.01958307384054,428,6,7,28,1,94.0,77.42857142857143
2022-07-18,Bread,Bakery,62,172.86641484132184,490,0,7,29,0,49.0,72.0
2022-07-18,Eggs,Dairy,62,198.1631377207932,202,0,7,29,0,56.0,73.28571428571429
2022-07-18,Milk,Dairy,60,195.8874095408028,496,0,7,29,0,69.0,70.57142857142857
2022-07-18,Rice,Grocery,61,86.04033241143767,446,0,7,29,0,63.0,74.0
2022-07-18,Shampoo,Personal Care,73,67.85358122230065,478,0,7,29,0,63.0,74.71428571428571
2022-07-18,Soap,Personal Care,59,135.30613651375216,424,0,7,29,0,75.0,75.14285714285714
2022-07-19,Bread,Bakery,73,113.82712292834364,229,1,7,29,0,59.0,74.0
2022-07-19,Eggs,Dairy,62,147.60418404627035,293,1,7,29,0,74.0,71.57142857142857
2022-07-19,Milk,Dairy,67,178.5526702725027,268,1,7,29,0,68.0,70.42857142857143
2022-07-19,Rice,Grocery,65,42.47791645996117,224,1,7,29,0,73.0,72.85714285714286
2022-07-19,Shampoo,Personal Care,56,24.593413803163443,210,1,7,29,0,51.0,75.42857142857143
2022-07-19,Soap,Personal Care,70,19.95434616302363,315,1,7,29,0,70.0,75.14285714285714
2022-07-20,Bread,Bakery,70,186.02812161167512,497,2,7,29,0,66.0,74.57142857142857
2022-07-20,Eggs,Dairy,59,15.443961239754358,343,2,7,29,0,68.0,70.28571428571429
2022-07-20,Milk,Dairy,72,67.8744475970962,408,2,7,29,0,58.0,72.42857142857143
2022-07-20,Rice,Grocery,67,89.80077407546693,442,2,7,29,0,61.0,73.71428571428571
2022-07-20,Shampoo,Personal Care,64,121.78692198679911,445,2,7,29,0,61.0,75.85714285714286
2022-07-20,Soap,Personal Care,56,69.6042372898924,438,2,7,29,0,57.0,75.0
2022-07-21,Bread,Bakery,67,46.94505244202084,211,3,7,29,0,72.0,73.85714285714286
2022-07-21,Eggs,Dairy,59,165.288009320515,289,3,7,29,0,84.0,66.71428571428571
2022-07-21,Milk,Dairy,55,61.58348048311515,462,3,7,29,0,68.0,70.57142857142857
2022-07-21,Rice,Grocery,62,163.07327301903496,452,3,7,29,0,57.0,74.42857142857143
2022-07-21,Shampoo,Personal Care,55,25.869733789203565,469,3,7,29,0,66.0,74.28571428571429
2022-07-21,Soap,Personal Care,58,95.5111414909828,374,3,7,29,0,74.0,72.71428571428571
2022-07-22,Bread,Bakery,72,148.23055374276805,427,4,7,29,0,53.0,76.57142857142857
2022-07-22,Eggs,Dairy,64,154.4305766601302,484,4,7,29,0,56.0,67.85714285714286
2022-07-22,Milk,Dairy,55,19.74583130643096,323,4,7,29,0,76.0,67.57142857142857
2022-07-22,Rice,Grocery,67,115.0248499263808,305,4,7,29,0,57.0,75.85714285714286
2022-07-22,Shampoo,Personal Care,72,20.769282111508726,229,4,7,29,0,57.0,76.42857142857143
2022-07-22,Soap,Personal Care,64,75.84616436514405,423,4,7,29,0,55.0,74.0
2022-07-23,Bread,Bakery,124,180.1810894106572,430,5,7,29,1,88.0,81.71428571428571
2022-07-23,Eggs,Dairy,103,137.88750487313123,249,5,7,29,1,91.0,69.57142857142857
2022-07-23,Milk,Dairy,89,46.752715161731686,420,5,7,29,1,80.0,68.85714285714286
2022-07-23,Rice,Grocery,93,55.701001184228254,438,5,7,29,1,113.0,73.0
2022-07-23,Shampoo,Personal Care,84,25.58450019017946,499,5,7,29,1,117.0,71.71428571428571
2022-07-23,Soap,Personal Care,91,39.70022443468356,325,5,7,29,1,120.0,69.85714285714286
2022-07-24,Bread,Bakery,106,32.28322808208456,358,6,7,29,1,104.0,82.0
2022-07-24,Eggs,Dairy,90,94.82396514134426,393,6,7,29,1,78.0,71.28571428571429
2022-07-24,Milk,Dairy,115,198.59054114267505,305,6,7,29,1,84.0,73.28571428571429
2022-07-24,Rice,Grocery,122,197.1831654672282,487,6,7,29,1,96.0,76.71428571428571
2022-07-24,Shampoo,Personal Care,118,62.998234453960585,203,6,7,29,1,98.0,74.57142857142857
2022-07-24,Soap,Personal Care,109,105.13507590896756,215,6,7,29,1,91.0,72.42857142857143
2022-07-25,Bread,Bakery,56,103.52413988465756,246,0,7,30,0,62.0,81.14285714285714
2022-07-25,Eggs,Dairy,66,29.540092509920576,495,0,7,30,0,62.0,71.85714285714286
2022-07-25,Milk,Dairy,60,165.49228070811168,294,0,7,30,0,60.0,73.28571428571429
2022-07-25,Rice,Grocery,76,160.3780727690086,305,0,7,30,0,61.0,78.85714285714286
2022-07-25,Shampoo,Personal Care,53,138.53191240891485,381,0,7,30,0,73.0,71.71428571428571
2022-07-25,Soap,Personal Care,67,193.12640056691,394,0,7,30,0,59.0,73.57142857142857
2022-07-26,Bread,Bakery,88,62.4253119323039,480,1,7,30,0,73.0,83.28571428571429
2022-07-26,Eggs,Dairy,52,135.61672890145235,241,1,7,30,0,62.0,70.42857142857143
2022-07-26,Milk,Dairy,57,139.6811673121671,381,1,7,30,0,67.0,71.85714285714286
2022-07-26,Rice,Grocery,77,141.5473181693387,495,1,7,30,0,65.0,80.57142857142857
2022-07-26,Shampoo,Personal Care,80,143.2628242563411,482,1,7,30,0,56.0,75.14285714285714
2022-07-26,Soap,Personal Care,58,133.5807972765342,436,1,7,30,0,70.0,71.85714285714286
2022-07-27,Bread,Bakery,52,73.07458589981064,275,2,7,30,0,70.0,80.71428571428571
2022-07-27,Eggs,Dairy,74,101.71555988461756,265,2,7,30,0,59.0,72.57142857142857
2022-07-27,Milk,Dairy,63,74.8505427305099,288,2,7,30,0,72.0,70.57142857142857
2022-07-27,Rice,Grocery,73,128.3191336356383,425,2,7,30,0,67.0,81.42857142857143
2022-07-27,Shampoo,Personal Care,77,85.59799335583438,214,2,7,30,0,64.0,77.0
2022-07-27,Soap,Personal Care,58,114.14758851832418,358,2,7,30,0,56.0,72.14285714285714
2022-07-28,Bread,Bakery,55,113.87230237630456,345,3,7,30,0,67.0,79.0
2022-07-28,Eggs,Dairy,68,145.79657836538684,221,3,7,30,0,59.0,73.85714285714286
2022-07-28,Milk,Dairy,55,119.6074282491296,324,3,7,30,0,55.0,70.57142857142857
2022-07-28,Rice,Grocery,76,162.03920605988003,349,3,7,30,0,62.0,83.42857142857143
2022-07-28,Shampoo,Personal Care,52,139.13030465507728,217,3,7,30,0,55.0,76.57142857142857
2022-07-28,Soap,Personal Care,68,198.93890083618595,416,3,7,30,0,58.0,73.57142857142857
2022-07-29,Bread,Bakery,59,135.74857117165965,303,4,7,30,0,72.0,77.14285714285714
2022-07-29,Eggs,Dairy,56,71.47077837224339,286,4,7,30,0,64.0,72.71428571428571
2022-07-29,Milk,Dairy,47,58.19075554766727,322,4,7,30,0,55.0,69.42857142857143
2022-07-29,Rice,Grocery,71,94.04964128945956,405,4,7,30,0,67.0,84.0
2022-07-29,Shampoo,Personal Care,67,167.98848329132247,243,4,7,30,0,72.0,75.85714285714286
2022-07-29,Soap,Personal Care,59,33.99151605046905,214,4,7,30,0,64.0,72.85714285714286
2022-07-30,Bread,Bakery,97,179.32801388208446,444,5,7,30,1,124.0,73.28571428571429
2022-07-30,Eggs,Dairy,99,179.93683384321636,411,5,7,30,1,103.0,72.14285714285714
2022-07-30,Milk,Dairy,107,29.65248182349184,303,5,7,30,1,89.0,72.0
2022-07-30,Rice,Grocery,102,77.75327343737906,282,5,7,30,1,93.0,85.28571428571429
2022-07-30,Shampoo,Personal Care,92,125.3557033678796,418,5,7,30,1,84.0,77.0
2022-07-30,Soap,Personal Care,108,107.74765227057988,294,5,7,30,1,91.0,75.28571428571429
2022-07-31,Bread,Bakery,102,167.64734460110864,253,6,7,30,1,106.0,72.71428571428571
2022-07-31,Eggs,Dairy,87,179.35045920845675,392,6,7,30,1,90.0,71.71428571428571
2022-07-31,Milk,Dairy,101,28.043402293391534,411,6,7,30,1,115.0,70.0
2022-07-31,Rice,Grocery,103,111.05563563595314,417,6,7,30,1,122.0,82.57142857142857
2022-07-31,Shampoo,Personal Care,113,35.30988558595945,330,6,7,30,1,118.0,76.28571428571429
2022-07-31,Soap,Personal Care,86,102.9167973084478,207,6,7,30,1,109.0,72.0
2022-08-01,Bread,Bakery,71,58.78126429885402,366,0,8,31,0,56.0,74.85714285714286
2022-08-01,Eggs,Dairy,78,158.2660939206301,387,0,8,31,0,66.0,73.42857142857143
2022-08-01,Milk,Dairy,69,136.65724612708073,403,0,8,31,0,60.0,71.28571428571429
2022-08-01,Rice,Grocery,61,104.9922084733098,301,0,8,31,0,76.0,80.42857142857143
2022-08-01,Shampoo,Personal Care,65,33.85446008071065,497,0,8,31,0,53.0,78.0
2022-08-01,Soap,Personal Care,83,103.49035298265612,242,0,8,31,0,67.0,74.28571428571429
2022-08-02,Bread,Bakery,60,26.34610983625921,410,1,8,31,0,88.0,70.85714285714286
2022-08-02,Eggs,Dairy,75,19.13753897828673,241,1,8,31,0,52.0,76.71428571428571
2022-08-02,Milk,Dairy,80,63.62986937845725,498,1,8,31,0,57.0,74.57142857142857
2022-08-02,Rice,Grocery,61,195.3398753796641,406,1,8,31,0,77.0,78.14285714285714
2022-08-02,Shampoo,Personal Care,58,123.73307040688744,419,1,8,31,0,80.0,74.85714285714286
2022-08-02,Soap,Personal Care,76,17.900002370852818,474,1,8,31,0,58.0,76.85714285714286
2022-08-03,Bread,Bakery,75,79.31626933948175,466,2,8,31,0,52.0,74.14285714285714
2022-08-03,Eggs,Dairy,58,74.08753892882241,250,2,8,31,0,74.0,74.42857142857143
2022-08-03,Milk,Dairy,42,163.88563985755087,251,2,8,31,0,63.0,71.57142857142857
2022-08-03,Rice,Grocery,49,46.08786592693657,353,2,8,31,0,73.0,74.71428571428571
2022-08-03,Shampoo,Personal Care,67,155.64019008210917,317,2,8,31,0,77.0,73.42857142857143
2022-08-03,Soap,Personal Care,64,13.97748238707932,287,2,8,31,0,58.0,77.71428571428571
2022-08-04,Bread,Bakery,62,96.29489591997417,210,3,8,31,0,55.0,75.14285714285714
2022-08-04,Eggs,Dairy,67,194.171144333994,225,3,8,31,0,68.0,74.28571428571429
2022-08-04,Milk,Dairy,80,138.37595141934386,274,3,8,31,0,55.0,75.14285714285714
2022-08-04,Rice,Grocery,75,57.667028979233045,478,3,8,31,0,76.0,74.57142857142857
2022-08-04,Shampoo,Personal Care,55,135.03942143073348,472,3,8,31,0,52.0,73.85714285714286
2022-08-04,Soap,Personal Care,82,24.5773371020482,469,3,8,31,0,68.0,79.71428571428571
2022-08-05,Bread,Bakery,66,95.89645339415954,416,4,8,31,0,59.0,76.14285714285714
2022-08-05,Eggs,Dairy,79,85.42011485751564,286,4,8,31,0,56.0,77.57142857142857
2022-08-05,Milk,Dairy,57,31.6865941688301,292,4,8,31,0,47.0,76.57142857142857
2022-08-05,Rice,Grocery,63,83.58213817071984,246,4,8,31,0,71.0,73.42857142857143
2022-08-05,Shampoo,Personal Care,64,44.298463394560486,429,4,8,31,0,67.0,73.42857142857143
2022-08-05,Soap,Personal Care,73,148.79357072163688,409,4,8,31,0,59.0,81.71428571428571
2022-08-06,Bread,Bakery,106,149.52947853352148,417,5,8,31,1,97.0,77.42857142857143
2022-08-06,Eggs,Dairy,80,32.13079143793404,491,5,8,31,1,99.0,74.85714285714286
2022-08-06,Milk,Dairy,115,66.49869094860975,435,5,8,31,1,107.0,77.71428571428571
2022-08-06,Rice,Grocery,73,17.973173954290516,377,5,8,31,1,102.0,69.28571428571429
2022-08-06,Shampoo,Personal Care,113,116.0869398621816,450,5,8,31,1,92.0,76.42857142857143
2022-08-06,Soap,Personal Care,109,38.18846408500819,355,5,8,31,1,108.0,81.85714285714286
2022-08-07,Bread,Bakery,110,121.45854447389593,331,6,8,31,1,102.0,78.57142857142857
2022-08-07,Eggs,Dairy,102,158.85921640936087,380,6,8,31,1,87.0,77.0
2022-08-07,Milk,Dairy,103,126.73600141195152,238,6,8,31,1,101.0,78.0
2022-08-07,Rice,Grocery,109,160.36785259632535,467,6,8,31,1,103.0,70.14285714285714
2022-08-07,Shampoo,Personal Care,107,84.88584888869934,243,6,8,31,1,113.0,75.57142857142857
2022-08-07,Soap,Personal Care,76,71.38894331660408,286,6,8,31,1,86.0,80.42857142857143
2022-08-08,Bread,Bakery,73,11.993791816589445,232,0,8,32,0,71.0,78.85714285714286
2022-08-08,Eggs,Dairy,54,176.03624154899347,446,0,8,32,0,78.0,73.57142857142857
2022-08-08,Milk,Dairy,65,108.09382684755806,294,0,8,32,0,69.0,77.42857142857143
2022-08-08,Rice,Grocery,53,159.32580247969355,354,0,8,32,0,61.0,69.0
2022-08-08,Shampoo,Personal Care,55,132.35175009504655,371,0,8,32,0,65.0,74.14285714285714
2022-08-08,Soap,Personal Care,68,117.70963128741184,316,0,8,32,0,83.0,78.28571428571429
2022-08-09,Bread,Bakery,68,152.90445291327853,385,1,8,32,0,60.0,80.0
2022-08-09,Eggs,Dairy,60,60.24964516676625,297,1,8,32,0,75.0,71.42857142857143
2022-08-09,Milk,Dairy,78,123.89761653515616,370,1,8,32,0,80.0,77.14285714285714
2022-08-09,Rice,Grocery,51,19.188915099268364,210,1,8,32,0,61.0,67.57142857142857
2022-08-09,Shampoo,Personal Care,64,174.59556283661445,366,1,8,32,0,58.0,75.0
2022-08-09,Soap,Personal Care,69,166.92713862450307,333,1,8,32,0,76.0,77.28571428571429
2022-08-10,Bread,Bakery,77,165.72581508250198,414,2,8,32,0,75.0,80.28571428571429
2022-08-10,Eggs,Dairy,60,128.81269234380426,322,2,8,32,0,58.0,71.71428571428571
2022-08-10,Milk,Dairy,85,128.87364999118253,464,2,8,32,0,42.0,83.28571428571429
2022-08-10,Rice,Grocery,53,63.83917308931246,450,2,8,32,0,49.0,68.14285714285714
2022-08-10,Shampoo,Personal Care,56,19.718539067875547,310,2,8,32,0,67.0,73.42857142857143
2022-08-10,Soap,Personal Care,56,45.04721970137784,228,2,8,32,0,64.0,76.14285714285714
2022-08-11,Bread,Bakery,54,169.43785553344296,374,3,8,32,0,62.0,79.14285714285714
2022-08-11,Eggs,Dairy,62,117.54350072868598,208,3,8,32,0,67.0,71.0
2022-08-11,Milk,Dairy,57,190.95890813936228,266,3,8,32,0,80.0,80.0
2022-08-11,Rice,Grocery,61,21.78786922174532,244,3,8,32,0,75.0,66.14285714285714
2022-08-11,Shampoo,Personal Care,51,166.24443117680102,477,3,8,32,0,55.0,72.85714285714286
2022-08-11,Soap,Personal Care,80,192.3602938769216,214,3,8,32,0,82.0,75.85714285714286
2022-08-12,Bread,Bakery,59,121.95077672609254,399,4,8,32,0,66.0,78.14285714285714
2022-08-12,Eggs,Dairy,80,161.33203397262034,478,4,8,32,0,79.0,71.14285714285714
2022-08-12,Milk,Dairy,79,132.65871447121134,200,4,8,32,0,57.0,83.14285714285714
2022-08-12,Rice,Grocery,79,24.66563074302892,211,4,8,32,0,63.0,68.42857142857143
2022-08-12,Shampoo,Personal Care,69,27.31672149448873,483,4,8,32,0,64.0,73.57142857142857
2022-08-12,Soap,Personal Care,55,140.0197072958155,224,4,8,32,0,73.0,73.28571428571429
2022-08-13,Bread,Bakery,85,134.06485516250848,419,5,8,32,1,106.0,75.14285714285714
2022-08-13,Eggs,Dairy,100,31.80318388862873,468,5,8,32,1,80.0,74.0
2022-08-13,Milk,Dairy,105,72.91783294118846,359,5,8,32,1,115.0,81.71428571428571
2022-08-13,Rice,Grocery,105,43.645628525485066,205,5,8,32,1,73.0,73.0
2022-08-13,Shampoo,Personal Care,91,100.26707584468592,275,5,8,32,1,113.0,70.42857142857143
2022-08-13,Soap,Personal Care,93,44.01601111390092,265,5,8,32,1,109.0,71.0
2022-08-14,Bread,Bakery,90,71.73533093726184,225,6,8,32,1,110.0,72.28571428571429
2022-08-14,Eggs,Dairy,88,150.5397505749905,413,6,8,32,1,102.0,72.0
2022-08-14,Milk,Dairy,99,129.2716288304939,402,6,8,32,1,103.0,81.14285714285714
2022-08-14,Rice,Grocery,95,52.68490555193566,432,6,8,32,1,109.0,71.0
2022-08-14,Shampoo,Personal Care,97,168.1962369319649,379,6,8,32,1,107.0,69.0
2022-08-14,Soap,Personal Care,110,73.49661569289088,419,6,8,32,1,76.0,75.85714285714286
2022-08-15,Bread,Bakery,43,97.3324735032901,493,0,8,33,0,73.0,68.0
2022-08-15,Eggs,Dairy,60,40.159985041118816,413,0,8,33,0,54.0,72.85714285714286
2022-08-15,Milk,Dairy,84,191.86742306865457,298,0,8,33,0,65.0,83.85714285714286
2022-08-15,Rice,Grocery,67,130.23249602568632,372,0,8,33,0,53.0,73.0
2022-08-15,Shampoo,Personal Care,63,137.15161568572466,357,0,8,33,0,55.0,70.14285714285714
2022-08-15,Soap,Personal Care,67,34.238333168560466,264,0,8,33,0,68.0,75.71428571428571
2022-08-16,Bread,Bakery,66,115.15963747987148,287,1,8,33,0,68.0,67.71428571428571
2022-08-16,Eggs,Dairy,63,18.22990191831927,333,1,8,33,0,60.0,73.28571428571429
2022-08-16,Milk,Dairy,62,76.47233299436235,424,1,8,33,0,78.0,81.57142857142857
2022-08-16,Rice,Grocery,72,14.78782801600323,369,1,8,33,0,51.0,76.0
2022-08-16,Shampoo,Personal Care,67,125.92050518688458,276,1,8,33,0,64.0,70.57142857142857
2022-08-16,Soap,Personal Care,74,151.49997828754988,486,1,8,33,0,69.0,76.42857142857143
2022-08-17,Bread,Bakery,83,141.863308680091,224,2,8,33,0,77.0,68.57142857142857
2022-08-17,Eggs,Dairy,73,27.34867248348734,274,2,8,33,0,60.0,75.14285714285714
2022-08-17,Milk,Dairy,75,59.65327339822292,316,2,8,33,0,85.0,80.14285714285714
2022-08-17,Rice,Grocery,82,88.94767198179252,448,2,8,33,0,53.0,80.14285714285714
2022-08-17,Shampoo,Personal Care,81,128.879563329657,440,2,8,33,0,56.0,74.14285714285714
2022-08-17,Soap,Personal Care,54,188.8801051261524,424,2,8,33,0,56.0,76.14285714285714
2022-08-18,Bread,Bakery,55,103.9590137728775,325,3,8,33,0,54.0,68.71428571428571
2022-08-18,Eggs,Dairy,86,163.59502763776436,224,3,8,33,0,62.0,78.57142857142857
2022-08-18,Milk,Dairy,71,58.18642646334457,200,3,8,33,0,57.0,82.14285714285714
2022-08-18,Rice,Grocery,51,179.2251065377501,425,3,8,33,0,61.0,78.71428571428571
2022-08-18,Shampoo,Personal Care,58,61.07154685573765,435,3,8,33,0,51.0,75.14285714285714
2022-08-18,Soap,Personal Care,73,58.591303294177074,241,3,8,33,0,80.0,75.14285714285714
2022-08-19,Bread,Bakery,50,126.92994816595872,247,4,8,33,0,59.0,67.42857142857143
2022-08-19,Eggs,Dairy,88,120.0057528452876,287,4,8,33,0,80.0,79.71428571428571
2022-08-19,Milk,Dairy,64,68.21893537669692,244,4,8,33,0,79.0,80.0
2022-08-19,Rice,Grocery,56,147.38361084943708,209,4,8,33,0,79.0,75.42857142857143
2022-08-19,Shampoo,Personal Care,55,68.67243231642692,353,4,8,33,0,69.0,73.14285714285714
2022-08-19,Soap,Personal Care,67,124.91949157889042,203,4,8,33,0,55.0,76.85714285714286
2022-08-20,Bread,Bakery,78,117.27222139735808,345,5,8,33,1,85.0,66.42857142857143
2022-08-20,Eggs,Dairy,87,177.1529564359253,390,5,8,33,1,100.0,77.85714285714286
2022-08-20,Milk,Dairy,89,13.826191300365068,298,5,8,33,1,105.0,77.71428571428571
2022-08-20,Rice,Grocery,83,13.599626641127369,308,5,8,33,1,105.0,72.28571428571429
2022-08-20,Shampoo,Personal Care,85,105.01106924630648,467,5,8,33,1,91.0,72.28571428571429
2022-08-20,Soap,Personal Care,88,51.92370132813221,497,5,8,33,1,93.0,76.14285714285714
2022-08-21,Bread,Bakery,77,139.29109787963105,259,6,8,33,1,90.0,64.57142857142857
2022-08-21,Eggs,Dairy,111,81.04995555102282,396,6,8,33,1,88.0,81.14285714285714
2022-08-21,Milk,Dairy,115,183.2279166134274,272,6,8,33,1,99.0,80.0
2022-08-21,Rice,Grocery,98,195.54659443135185,350,6,8,33,1,95.0,72.71428571428571
2022-08-21,Shampoo,Personal Care,98,137.62468325637155,212,6,8,33,1,97.0,72.42857142857143
2022-08-21,Soap,Personal Care,117,72.42604847830171,382,6,8,33,1,110.0,77.14285714285714
2022-08-22,Bread,Bakery,44,91.21864035167091,391,0,8,34,0,43.0,64.71428571428571
2022-08-22,Eggs,Dairy,71,80.34411528006957,416,0,8,34,0,60.0,82.71428571428571
2022-08-22,Milk,Dairy,71,130.0836496002629,269,0,8,34,0,84.0,78.14285714285714
2022-08-22,Rice,Grocery,62,85.67330432692034,343,0,8,34,0,67.0,72.0
2022-08-22,Shampoo,Personal Care,64,159.714325382277,343,0,8,34,0,63.0,72.57142857142857
2022-08-22,Soap,Personal Care,53,170.763600000744,299,0,8,34,0,67.0,75.14285714285714
2022-08-23,Bread,Bakery,82,163.67700146341997,241,1,8,34,0,66.0,67.0
2022-08-23,Eggs,Dairy,50,62.002706958890485,205,1,8,34,0,63.0,80.85714285714286
2022-08-23,Milk,Dairy,61,164.35423759536866,409,1,8,34,0,62.0,78.0
2022-08-23,Rice,Grocery,68,173.15264303646904,354,1,8,34,0,72.0,71.42857142857143
2022-08-23,Shampoo,Personal Care,85,137.1778270057422,225,1,8,34,0,67.0,75.14285714285714
2022-08-23,Soap,Personal Care,80,189.55457227030809,484,1,8,34,0,74.0,76.0
2022-08-24,Bread,Bakery,58,94.6278090100995,375,2,8,34,0,83.0,63.42857142857143
2022-08-24,Eggs,Dairy,74,69.4547141254763,258,2,8,34,0,73.0,81.0
2022-08-24,Milk,Dairy,59,22.100105825478177,274,2,8,34,0,75.0,75.71428571428571
2022-08-24,Rice,Grocery,66,152.8467777317694,378,2,8,34,0,82.0,69.14285714285714
2022-08-24,Shampoo,Personal Care,50,128.7461521914467,445,2,8,34,0,81.0,70.71428571428571
2022-08-24,Soap,Personal Care,54,197.446991681738,356,2,8,34,0,54.0,76.0
2022-08-25,Bread,Bakery,81,171.32862379214845,371,3,8,34,0,55.0,67.14285714285714
2022-08-25,Eggs,Dairy,60,45.94720055416743,364,3,8,34,0,86.0,77.28571428571429
2022-08-25,Milk,Dairy,59,173.33912116526326,200,3,8,34,0,71.0,74.0
2022-08-25,Rice,Grocery,70,165.90490645858657,497,3,8,34,0,51.0,71.85714285714286
2022-08-25,Shampoo,Personal Care,61,187.43452914078728,298,3,8,34,0,58.0,71.14285714285714
2022-08-25,Soap,Personal Care,64,97.57068425925056,247,3,8,34,0,73.0,74.71428571428571
2022-08-26,Bread,Bakery,84,67.8059541271672,315,4,8,34,0,50.0,72.0
2022-08-26,Eggs,Dairy,71,23.47403230271605,226,4,8,34,0,88.0,74.85714285714286
2022-08-26,Milk,Dairy,72,137.49246630125288,452,4,8,34,0,64.0,75.14285714285714
2022-08-26,Rice,Grocery,79,87.47782653717091,405,4,8,34,0,56.0,75.14285714285714
2022-08-26,Shampoo,Personal Care,56,129.6293855383326,388,4,8,34,0,55.0,71.28571428571429
2022-08-26,Soap,Personal Care,71,129.96143575224156,463,4,8,34,0,67.0,75.28571428571429
2022-08-27,Bread,Bakery,117,77.86654345867852,297,5,8,34,1,78.0,77.57142857142857
2022-08-27,Eggs,Dairy,99,21.99468274951363,408,5,8,34,1,87.0,76.57142857142857
2022-08-27,Milk,Dairy,120,113.40889403289763,200,5,8,34,1,89.0,79.57142857142857
2022-08-27,Rice,Grocery,93,177.18377907813274,391,5,8,34,1,83.0,76.57142857142857
2022-08-27,Shampoo,Personal Care,117,90.21652443732884,444,5,8,34,1,85.0,75.85714285714286
2022-08-27,Soap,Personal Care,119,175.1432229065866,293,5,8,34,1,88.0,79.71428571428571
2022-08-28,Bread,Bakery,101,58.7629693653582,329,6,8,34,1,77.0,81.0
2022-08-28,Eggs,Dairy,112,59.32462390461092,215,6,8,34,1,111.0,76.71428571428571
2022-08-28,Milk,Dairy,93,180.0607547599683,321,6,8,34,1,115.0,76.42857142857143
2022-08-28,Rice,Grocery,79,70.9623631224703,280,6,8,34,1,98.0,73.85714285714286
2022-08-28,Shampoo,Personal Care,79,115.22645372040786,413,6,8,34,1,98.0,73.14285714285714
2022-08-28,Soap,Personal Care,113,100.95392301344928,384,6,8,34,1,117.0,79.14285714285714
